0,0.001
1,0.0009755527298894294
2,0.0009046039886902864
3,0.0007940987335200904
4,0.0006548539886902864
5,0.0005005000000000001
6,0.0003461460113097139
7,0.00020690126647990973
8,9.639601130971382e-05
9,2.5447270110570814e-05
10,0.001
11,0.0009938503261272714
12,0.0009755527298894294
13,0.0009455577588320898
14,0.0009046039886902864
15,0.0008536998372026805
16,0.0007940987335200904
17,0.0007272682546199037
18,0.0006548539886902864
19,0.0005786390152875954
20,0.0005005000000000001
21,0.00042236098471240487
22,0.0003461460113097139
23,0.00027373174538009644
24,0.00020690126647990973
25,0.00014730016279731955
26,9.639601130971382e-05
27,5.544224116791029e-05
28,2.5447270110570814e-05
29,7.149673872728739e-06
30,0.001
31,0.0009984602081996976
32,0.0009938503261272714
33,0.0009861987752386395
34,0.0009755527298894294
35,0.0009619778264893878
36,0.0009455577588320898
37,0.0009263937620948692
38,0.0009046039886902864
39,0.0008803227798172156
40,0.0008536998372026805
41,0.000824899300140927
42,0.0007940987335200904
43,0.0007614880330756165
44,0.0007272682546199037
45,0.0006916503744663625
46,0.0006548539886902864
47,0.0006171059592460249
48,0.0005786390152875954
49,0.0005396903183160586
50,0.0005005000000000001
51,0.0004613096816839416
52,0.00042236098471240487
53,0.00038389404075397536
54,0.0003461460113097139
55,0.00030934962553363774
56,0.00027373174538009644
57,0.0002395119669243836
58,0.00020690126647990973
59,0.00017610069985907333
60,0.00014730016279731955
